ID_REF	VALUE
220061_at	2.014942594
220062_s_at	6.035762802
220063_at	2.014942594
220064_at	5.104801258
220065_at	2.014942594
220066_at	2.014942594
220067_at	3.774716846
220068_at	2.014942594
220069_at	2.014942594
220070_at	2.313415453
220071_x_at	10.65742801
220072_at	7.693111455
220073_s_at	2.014942594
220074_at	2.014942594
220075_s_at	2.014942594
220076_at	2.015720715
220077_at	2.014942594
220078_at	3.732513268
220079_s_at	11.34480939
220080_at	2.014942594
220081_x_at	12.61044012
220082_at	2.014942594
220083_x_at	8.854736064
220084_at	2.015630258
220085_at	9.222094687
220086_at	4.498173588
220087_at	2.014942594
220088_at	2.014942594
220089_at	2.014942594
220090_at	2.014942594
220091_at	8.985120102
220092_s_at	2.014942594
220093_at	2.014942594
220094_s_at	11.58201652
220095_at	2.014942594
220096_at	2.014942594
220097_s_at	6.749940419
220098_at	2.014942594
220099_s_at	12.83562893
220100_at	2.014942594
220101_x_at	2.014942594
220102_at	2.014942594
220103_s_at	6.542763704
220104_at	9.004555008
220105_at	2.708567974
220106_at	2.014942594
220107_s_at	6.658540244
220108_at	2.047078514
220109_at	2.014942594
220110_s_at	2.014942594
220111_s_at	2.014942594
220112_at	2.014942594
220113_x_at	8.786496727
220114_s_at	2.014942594
220115_s_at	2.014942594
220116_at	11.20980337
220117_at	2.014942594
220118_at	2.014942594
220119_at	2.014942594
220120_s_at	2.014942594
220121_at	7.531188793
220122_at	4.089128483
220123_at	7.445719955
220124_at	5.826768351
220125_at	2.014942594
220126_at	2.014942594
220127_s_at	9.794069764
220128_s_at	5.593364321
220129_at	8.385995235
220130_x_at	2.014942594
220131_at	2.014942594
220132_s_at	2.122403234
220133_at	8.165420272
220134_x_at	2.25454691
220135_s_at	2.038517304
220136_s_at	2.014942594
220137_at	8.105481481
220138_at	2.014942594
220139_at	2.014942594
220140_s_at	10.28311185
220141_at	2.014942594
220142_at	2.014942594
220143_x_at	10.88974521
220144_s_at	11.19952892
220145_at	10.66017191
220146_at	2.014942594
220147_s_at	12.91721218
220148_at	2.014942594
220149_at	2.014942594
220150_s_at	3.56391631
220151_at	2.072117548
220152_at	6.136498716
220153_at	5.52228317
220154_at	2.014942594
220155_s_at	10.10765645
220156_at	2.014942594
220157_x_at	7.297548561
220158_at	2.014942594
220159_at	8.132027367
220160_s_at	6.69986626
220161_s_at	13.01737262
220162_s_at	2.014942594
220163_s_at	2.014942594
220164_s_at	2.014942594
220165_at	2.014942594
220166_at	2.014942594
220167_s_at	12.40319531
220168_at	2.247198467
220169_at	2.014942594
220170_at	2.014942594
220171_x_at	7.435349143
220172_at	7.412140485
220173_at	3.176004073
220174_at	4.231554321
220175_s_at	14.07827417
220176_at	3.276907282
220177_s_at	2.014942594
220178_at	10.35887757
220179_at	2.014942594
220180_at	2.014942594
220181_x_at	11.90986622
220182_at	6.710390146
220183_s_at	11.27196887
220184_at	2.035701837
220185_at	2.014942594
220186_s_at	2.014942594
220187_at	2.014942594
220188_at	2.014942594
220189_s_at	7.013715481
220190_s_at	2.016206048
220191_at	2.014942594
220192_x_at	8.989745365
220193_at	2.014942594
220194_at	2.014942594
220195_at	6.773498597
220196_at	2.014942594
220197_at	2.014942594
220198_s_at	5.069922515
220199_s_at	12.20762137
220200_s_at	6.506676727
220201_at	7.63286403
220202_s_at	8.722880682
220203_at	2.014942594
220204_s_at	2.014942594
220205_at	4.742032993
220206_at	6.955723251
220207_at	2.014942594
220208_at	2.014942594
220209_at	2.014942594
220210_at	2.396926865
220211_at	2.014942594
220212_s_at	9.038188798
220213_at	2.014942594
220214_at	7.790558485
220215_at	4.788245365
220216_at	2.014942594
220217_x_at	2.014942594
220218_at	2.014942594
220219_s_at	11.37193126
220220_at	8.26406309
220221_at	4.498715181
220222_at	2.306210893
220223_at	3.045792401
220224_at	2.014942594
220225_at	4.565925984
220226_at	2.014942594
220227_at	2.014942594
220228_at	2.014942594
220229_s_at	2.014942594
220230_s_at	3.061883432
220231_at	2.014942594
220232_at	5.859582496
220233_at	2.014942594
220234_at	2.014942594
220235_s_at	9.853566307
220236_at	2.014942594
220237_at	9.629531847
220238_s_at	9.19325194
220239_at	8.620122641
220240_s_at	10.75137844
220241_at	6.692980025
220242_x_at	8.338990222
220243_at	2.358249245
220244_at	2.014942594
220245_at	2.014942594
220246_at	2.014942594
220247_at	2.014942594
220248_x_at	10.63777802
220249_at	2.014942594
220250_at	3.016632428
220251_at	5.965422313
220252_x_at	2.174956689
220253_s_at	2.079421527
220254_at	2.019822661
220255_at	10.83982827
220256_s_at	2.014942594
220257_x_at	8.885280199
220258_s_at	8.261791056
220259_at	2.014942594
220260_at	8.887600896
220261_s_at	11.82840864
220262_s_at	2.014942594
220263_at	2.014942594
220264_s_at	2.291510905
220265_at	2.358994263
220266_s_at	4.027998324
220267_at	2.014942594
220268_at	2.014942594
220269_at	8.132390341
220270_at	2.014942594
220271_x_at	2.014942594
220272_at	2.014942594
220273_at	2.014942594
220274_at	2.014942594
220275_at	6.094570744
220276_at	2.014942594
220277_at	2.014942594
220278_at	2.392767426
220279_at	2.014942594
220280_s_at	2.071529057
220281_at	2.014942594
220282_at	2.431250086
220283_at	2.014942594
220284_at	2.014942594
220285_at	2.014942594
220286_at	2.014942594
220287_at	2.014942594
220288_at	2.014942594
220289_s_at	2.014942594
220290_at	2.014942594
220291_at	2.014942594
220292_at	3.70134623
220293_at	2.014942594
220294_at	2.014952637
220295_x_at	8.35599237
220296_at	2.014942594
220297_at	6.476993317
220298_s_at	2.033485867
220299_at	2.63226819
220300_at	2.040670752
220301_at	2.014942594
220302_at	3.735841379
220303_at	2.014942594
220304_s_at	2.014942594
220305_at	10.7425696
220306_at	2.930779468
220307_at	2.014942594
220308_at	2.014942594
220309_at	2.014942594
220310_at	2.014942594
220311_at	6.039773418
220312_at	2.014942594
220313_at	2.014942594
220314_at	2.014942594
220315_at	5.693237484
220316_at	2.014942594
220317_at	2.014942594
220318_at	9.554085235
220319_s_at	2.764249514
220320_at	2.014942594
220321_s_at	8.738303415
220322_at	2.014942594
220323_at	2.014942594
220324_at	2.014942594
220325_at	2.014942594
220326_s_at	2.168693146
220327_at	2.014942594
220328_at	2.096921146
220329_s_at	10.37758893
220330_s_at	2.014942594
220331_at	2.014942594
220332_at	2.014942594
220333_at	2.014942594
220334_at	2.882505062
220335_x_at	2.917882098
220336_s_at	2.014942594
220337_at	2.020466694
220338_at	2.014942594
220339_s_at	2.014942594
220340_at	2.014942594
220341_s_at	8.749059538
220342_x_at	7.765219322
220343_at	2.014942594
220344_at	2.014942594
220345_at	2.014942594
220346_at	6.663183695
220347_at	2.014942594
220348_at	2.014942594
220349_s_at	9.825989985
220350_at	2.576049178
220351_at	2.017015682
220352_x_at	5.858170465
220353_at	9.725893661
220354_at	9.197572342
220355_s_at	10.81368662
220356_at	2.014942594
220357_s_at	2.014942594
220358_at	2.014942594
220359_s_at	2.014942594
220360_at	3.109385523
220361_at	2.230756849
220362_at	2.014942594
220363_s_at	4.435974077
220364_at	2.014942594
220365_at	2.014942594
220366_at	2.014942594
220367_s_at	8.782982563
220368_s_at	8.973942934
220369_at	6.080495473
220370_s_at	6.998600548
220371_s_at	4.331530378
220372_at	5.324713694
220373_at	2.014942594
220374_at	2.102353439
220375_s_at	11.19787009
220376_at	2.014942594
220377_at	2.014942594
220378_at	2.014942594
220379_at	2.014942594
220380_at	10.0980195
220381_at	5.5898014
220382_s_at	6.813935944
220383_at	2.014942594
220384_at	2.014942594
220385_at	2.014942594
220386_s_at	5.781444261
220387_s_at	9.298368087
220388_at	2.014942594
220389_at	2.014942594
220390_at	2.014942594
220391_at	9.010465351
220392_at	2.014942594
220393_at	2.014942594
220394_at	2.020300977
220395_at	2.014942594
220396_at	2.014942594
220397_at	10.13442851
220398_at	2.014942594
220399_at	7.914691089
220400_at	2.014942594
220401_at	2.053811639
220402_at	2.014942594
220403_s_at	2.014942594
220404_at	2.014942594
220405_at	2.014942594
220406_at	2.014942594
220407_s_at	2.014942594
220408_x_at	11.4615521
220409_at	2.014942594
220410_s_at	2.286034531
220411_x_at	2.143510474
220412_x_at	2.014942594
220413_at	2.014942594
220414_at	2.014942594
220415_at	2.014942594
220416_at	2.014942594
220417_s_at	10.64380476
220418_at	2.014942594
220419_s_at	11.27048894
220420_at	2.014942594
220421_at	2.014942594
220422_at	2.014942594
220423_at	2.014942594
220424_at	2.014942594
220425_x_at	2.014942594
220426_at	2.014942594
220427_at	2.014942594
220428_at	2.014942594
220429_at	2.500363584
220430_at	2.014942594
220431_at	5.559976105
220432_s_at	7.988870218
220433_at	2.014942594
220434_at	2.014942594
220435_at	2.059429069
220436_at	2.014942594
220437_at	2.014942594
220438_at	2.014942594
220439_at	2.014942594
220440_at	2.014942594
220441_at	7.865678281
220442_at	2.014942594
220443_s_at	2.014942594
220444_at	7.860841235
220445_s_at	12.89411598
220446_s_at	2.014942594
220447_at	2.014942594
220448_at	2.014942594
220449_at	2.014942594
220450_at	2.014942594
220451_s_at	2.014942594
220452_x_at	7.323737716
220453_at	2.014942594
220454_s_at	2.014942594
220455_at	2.014942594
220456_at	8.457788279
220457_at	2.014942594
220458_at	2.014942594
220459_at	7.340410833
220460_at	2.014942594
220461_at	2.014942594
220462_at	2.014942594
220463_at	2.014942594
220464_at	2.014942594
220465_at	8.8704162
220466_at	7.293992716
220467_at	2.014942594
220468_at	2.014942594
220469_at	2.014942594
220470_at	2.014942594
220471_s_at	2.014942594
220472_at	2.014943475
220473_s_at	5.102889075
220474_at	4.823246731
220475_at	2.014942594
220476_s_at	2.104306037
220477_s_at	10.21210411
220478_at	2.014942594
220479_at	2.014942594
220480_at	2.014942594
220481_at	2.014942594
220482_s_at	8.995703975
220483_s_at	5.709244857
220484_at	2.014942594
220485_s_at	2.014942594
220486_x_at	10.14433436
220487_at	2.014942594
220488_s_at	2.014942627
220489_s_at	6.32504877
220490_at	2.014942594
220491_at	2.050440583
220492_s_at	2.014942594
220493_at	2.014942594
220494_s_at	8.392751308
220495_s_at	11.60488652
220496_at	2.014942594
220497_at	3.284925837
220498_at	2.014942594
220499_at	2.014942594
220500_s_at	6.334599342
220501_at	2.014942594
220502_s_at	2.014942594
220503_at	2.014942594
220504_at	2.014942594
220505_at	2.014942594
220506_at	2.014942594
220507_s_at	2.014942594
220508_at	2.014942594
220509_at	2.014942594
220510_at	2.014942594
220511_s_at	2.014942594
220512_at	2.014942594
220513_at	2.014942594
220514_at	2.014942594
220515_at	2.014942594
220516_at	2.330698345
220517_at	2.014942594
220518_at	2.014942594
220519_s_at	2.014942594
220520_s_at	9.729241932
220521_s_at	2.014942594
220522_at	2.014942594
220523_at	2.014942594
220524_at	2.014942594
220525_s_at	12.36750663
220526_s_at	14.33640864
220527_at	8.123628024
220528_at	2.014942594
220529_at	2.014942594
220530_at	2.014942594
220531_at	2.014942594
220532_s_at	2.014942594
220533_at	2.04495866
220534_at	2.027164117
220535_at	2.014942594
220536_at	2.014942594
220537_at	2.014942594
220538_at	2.321784725
220539_at	2.014942594
220540_at	2.014942594
220541_at	2.431136624
220542_s_at	2.014942594
220543_at	2.014942594
220544_at	2.014942594
220545_s_at	2.014942594
220546_at	5.891575563
220547_s_at	12.14121775
220548_at	2.014942594
220549_at	7.061308786
220550_at	2.193277146
220551_at	2.014942594
220552_at	2.014942594
220553_s_at	11.26336471
220554_at	2.014942594
220555_s_at	2.014942594
220556_at	2.014942594
220557_s_at	3.754842735
220558_x_at	2.014942594
220559_at	2.014942594
220560_at	2.014942594
220561_at	2.014942594
220562_at	2.014942594
220563_s_at	2.014942594
220564_at	2.014942594
220565_at	2.014942594
220566_at	2.014942594
220567_at	2.014942594
220568_at	2.014942594
220569_at	2.014942594
220570_at	2.014942594
220571_at	2.014942594
220572_at	7.121753614
220573_at	2.014942594
220574_at	2.014942594
220575_at	2.014942594
220576_at	2.014942594
220577_at	2.021646597
220578_at	2.014942594
220579_at	2.014942594
220580_at	2.014942594
220581_at	2.014942594
220582_at	2.014942594
220583_at	2.014942594
220584_at	2.538509822
220585_at	2.014942594
220586_at	2.014942594
220587_s_at	9.256758924
220588_at	2.014942594
220589_s_at	2.126461817
220590_at	2.932005893
220591_s_at	7.674658891
220592_at	2.014942594
220593_s_at	2.040053585
220594_at	2.014942594
220595_at	2.014942594
220596_at	2.014942594
220597_s_at	11.13215017
220598_at	2.014942594
220599_s_at	2.014942594
220600_at	2.014942594
220601_at	2.014942594
220602_s_at	10.01716459
220603_s_at	9.743850386
220604_x_at	2.014942594
220605_s_at	8.325581844
220606_s_at	7.276304319
220607_x_at	13.18782941
220608_s_at	11.15263709
220609_at	3.203677785
220610_s_at	8.921408365
220611_at	2.014942594
220612_at	2.014942594
220613_s_at	2.014942594
220614_s_at	2.014942594
220615_s_at	2.014942594
220616_at	3.088925173
220617_s_at	10.65680423
220618_s_at	4.090909721
220619_at	2.014942594
220620_at	2.014942594
220621_at	2.014942594
220622_at	6.954639671
220623_s_at	2.014942594
220624_s_at	2.014942594
220625_s_at	7.097348562
220626_at	2.014942594
220627_at	2.014942594
220628_s_at	2.014942594
220629_at	2.018762833
220630_s_at	2.014942594
220631_at	9.331337848
220632_s_at	6.885743589
220633_s_at	6.232744369
220634_at	2.014942594
220635_at	2.014942594
220636_at	2.014942594
220637_at	2.014942594
220638_s_at	2.014942594
220639_at	2.014942594
220640_at	2.014942594
220641_at	2.014942594
220642_x_at	12.217443
220643_s_at	11.79048355
220644_at	2.015534401
220645_at	2.014942594
220646_s_at	2.014942594
220647_s_at	13.75539005
220648_at	2.014942594
220649_at	2.014942594
220650_s_at	2.785675978
220651_s_at	9.868595078
220652_at	2.014942594
220653_at	2.184115055
220654_at	2.014942594
220655_at	2.014942594
220656_at	5.660884083
220657_at	2.014942594
220658_s_at	6.69999577
220659_s_at	3.410778019
220660_at	2.014942594
220661_s_at	10.8497601
220662_s_at	2.051046052
220663_at	8.436094413
220664_at	2.014942594
220665_at	2.014942594
220666_at	2.014942594
220667_at	2.014942594
220668_s_at	7.665978454
220669_at	2.014942594
220670_at	2.014942594
220671_at	2.014942594
220672_at	2.014942594
220673_s_at	2.014942594
220674_at	2.014942594
220675_s_at	2.014942594
220676_at	2.014942594
220677_s_at	2.014942594
220678_at	2.014942594
220679_s_at	2.014942594
220680_at	2.014942594
220681_at	2.074667247
220682_s_at	8.582123219
220683_at	2.014942594
220684_at	2.014942594
220685_at	2.480580459
220686_s_at	2.014942594
220687_at	2.014942594
220688_s_at	9.208573709
220689_at	2.014942594
220690_s_at	10.1333209
220691_at	8.032421846
220692_at	2.558952721
220693_at	2.014942594
220694_at	2.014942594
220695_at	2.014942594
220696_at	2.052746054
220697_at	2.014942594
220698_at	2.014942594
220699_s_at	2.014942594
220700_at	2.014942594
220701_at	2.014942594
220702_at	2.790445715
220703_at	10.9406425
220704_at	2.014942594
220705_s_at	2.014942594
220706_at	2.014942594
220707_s_at	4.825655866
220708_at	2.014942594
220709_at	2.014942594
220710_at	2.014942594
220711_at	2.014942594
220712_at	2.014942594
220713_at	2.014942594
220714_at	2.014942594
220715_at	2.014942594
220716_at	2.014942594
220717_at	2.014942594
220718_at	2.716208015
220719_at	2.014942594
220720_x_at	7.849842615
220721_at	3.871558162
220722_s_at	2.014942594
220723_s_at	2.014942594
220724_at	2.014942594
220725_x_at	11.06484715
220726_at	2.014942594
220727_at	2.014942594
220728_at	2.014942594
220729_at	6.978450657
220730_at	8.286865778
220731_s_at	8.622519925
220732_at	2.014942594
220733_at	2.014942594
220734_s_at	7.92066725
220735_s_at	2.023516135
220736_at	2.014942594
220737_at	2.014942594
220738_s_at	9.319415358
220739_s_at	7.636694393
220740_s_at	5.959259718
220741_s_at	12.93406495
220742_s_at	11.68687018
220743_at	2.014942594
220744_s_at	7.679267147
220745_at	2.014942594
220746_s_at	10.99606195
220747_at	2.014942594
220748_s_at	9.752753059
220749_at	2.014942594
220750_s_at	7.301870539
220751_s_at	2.017083527
220752_at	2.014942594
220753_s_at	11.08302114
220754_at	2.014942594
220755_s_at	12.98399955
220756_s_at	2.014942594
220757_s_at	6.304187079
220758_s_at	2.014942594
220759_at	2.014942594
220760_x_at	9.829586133
220761_s_at	9.729745455
220762_s_at	2.759153546
220763_at	2.014942594
220764_at	2.849943974
220765_s_at	2.014942594
220766_at	2.014942594
220767_at	2.015165174
220768_s_at	10.9335974
220769_s_at	2.101958545
220770_s_at	9.861265061
220771_at	8.919130751
220772_at	2.014942594
220773_s_at	7.28326126
220774_at	2.014942594
220775_s_at	9.072465572
220776_at	2.014942594
220777_at	2.301605966
220778_x_at	2.014942594
220779_at	2.014942594
220780_at	2.014942594
220781_at	2.014942594
220782_x_at	2.014942594
220783_at	2.014942594
220784_s_at	2.014942594
220785_at	2.014942594
220786_s_at	2.014942594
220787_at	2.014942594
220788_s_at	7.928389031
220789_s_at	10.55907254
220790_s_at	2.014942594
220791_x_at	2.014942594
220792_at	2.014942594
220793_at	2.014942594
220794_at	2.014942594
220795_s_at	2.014942594
220796_x_at	11.15718153
220797_at	6.238806483
220798_x_at	2.014942594
220799_at	2.014942594
220800_s_at	9.031646704
220801_s_at	2.014942594
220802_at	2.014942594
220803_at	2.014942594
220804_s_at	2.014942594
220805_at	2.014942594
220806_x_at	2.014942594
220807_at	2.014942594
220808_at	2.014942594
220809_at	2.014942594
220810_at	2.014942594
220811_at	2.014942594
220812_s_at	2.014942594
220813_at	2.014942594
220814_at	2.014942594
220815_at	2.014942594
220816_at	10.13005119
220817_at	2.014942594
220818_s_at	2.014942594
220819_at	2.014942594
220820_at	3.04577
220821_at	2.014942594
220822_at	2.014942594
220823_at	2.014942594
220824_at	2.014942594
220825_s_at	2.014942594
220826_at	2.014942594
220827_at	2.014942594
220828_s_at	9.085237194
220829_s_at	2.014942594
220830_at	2.014942594
220831_at	2.014942594
220832_at	2.014942594
220833_at	2.014942594
220834_at	2.014942594
220835_s_at	2.014942594
220836_at	2.014942594
220837_at	2.014942594
220838_at	4.810530659
220839_at	2.998017732
220840_s_at	10.81704019
220841_s_at	8.347050887
220842_at	3.770486972
220843_s_at	2.027731532
220844_at	2.014942594
220845_at	2.014942594
220846_s_at	2.03623396
220847_x_at	2.014942594
220848_x_at	2.014942594
220849_at	2.014942594
220850_at	2.014942594
220851_at	2.016079749
220852_at	2.014942594
220853_at	2.014942594
220854_at	2.143188756
220855_at	2.760681253
220856_x_at	10.30700878
220857_at	2.014942594
220858_at	2.014942594
220859_at	2.014942594
220860_at	2.014942594
220861_at	2.014942594
220862_s_at	2.014942594
220863_at	2.014942594
220864_s_at	13.51117205
220865_s_at	10.53665739
220866_at	2.014942594
220867_s_at	2.014942594
220868_s_at	2.014942594
220869_at	2.024420008
220870_at	2.014942594
220871_at	2.376272376
220872_at	2.014942594
220873_at	2.014942594
220874_at	3.119422616
220875_at	2.014942594
220876_at	2.014942594
220877_at	2.014942594
220878_at	2.095034974
220879_at	2.014942594
220880_at	2.014942594
220881_at	2.014942594
220882_at	2.014942594
220883_at	2.014942594
220884_at	2.014942594
220885_s_at	7.708044395
220886_at	2.014942594
220887_at	2.014942594
220888_s_at	2.014942594
220889_s_at	2.014942594
220890_s_at	13.00246167
220891_at	2.014942594
220892_s_at	11.66042112
220893_at	2.014942594
220894_x_at	2.014942594
220895_at	2.014942594
220896_at	2.014942594
220897_at	2.014942594
220898_at	2.014942594
220899_at	2.014942594
220900_at	2.014942594
220901_at	2.014942594
220902_at	2.014942594
220903_at	2.014942594
220904_at	2.014942594
220905_at	4.956984995
220906_at	2.014942594
220907_at	2.014942594
220908_at	2.014942594
220909_at	2.014942594
220910_at	2.014942594
220911_s_at	2.014942594
220912_at	2.014942594
220913_at	2.014942594
220914_at	8.857202589
220915_s_at	9.470293985
220916_at	2.014942594
220917_s_at	8.918814979
220918_at	2.014942594
220919_s_at	2.139257064
220920_at	2.014942594
220921_at	2.014942594
220922_s_at	2.014942594
220923_s_at	2.014942594
220924_s_at	13.91469857
220925_at	10.49544349
220926_s_at	11.32502825
220927_s_at	2.014942594
220928_s_at	2.014942594
220929_at	2.014942594
220930_s_at	2.014942594
220931_at	2.014942594
220932_at	2.014942594
220933_s_at	11.66836548
220934_s_at	11.46638505
220935_s_at	9.06481658
220936_s_at	8.880006556
220937_s_at	2.040055108
220938_s_at	3.500718886
220939_s_at	11.90700537
220940_at	8.935311155
220941_s_at	7.373299535
220942_x_at	14.28046848
220943_s_at	7.849352999
220944_at	2.014942594
220945_x_at	12.16911977
220946_s_at	9.134155235
220947_s_at	7.952472324
220948_s_at	13.41384692
220949_s_at	11.25368863
220950_s_at	2.014942594
220951_s_at	2.014942594
220952_s_at	11.05839505
220953_s_at	5.041062287
220954_s_at	9.877769772
220955_x_at	4.264200335
220956_s_at	8.563664372
220957_at	2.014942594
220958_at	2.014942594
220959_s_at	2.014942594
220960_x_at	14.80381297
220961_s_at	2.048482545
220962_s_at	2.014942594
220963_s_at	2.572422411
220964_s_at	11.23848594
220965_s_at	2.014942594
220966_x_at	13.22407105
220967_s_at	7.093875921
220968_s_at	8.748649513
220969_s_at	2.020992475
220970_s_at	2.014942594
220971_at	2.014942594
220972_s_at	2.014942594
220973_s_at	8.338052896
220974_x_at	11.41822138
220975_s_at	2.014942594
220976_s_at	2.014942594
220977_x_at	5.252701298
220978_at	2.014942594
220979_s_at	2.014942594
220980_s_at	12.16872059
220981_x_at	8.891943454
220982_s_at	2.014942594
220983_s_at	2.014942594
220984_s_at	9.466338428
220985_s_at	8.616349462
220986_s_at	4.749213285
220987_s_at	11.4469121
220988_s_at	8.688744437
220989_s_at	2.014942594
220990_s_at	12.16066809
220991_s_at	2.034684819
220992_s_at	11.36637184
220993_s_at	6.346789903
220994_s_at	5.257748987
220995_at	2.014942594
220996_s_at	2.014942594
220997_s_at	2.014942594
220998_s_at	2.014942594
220999_s_at	9.034295241
221000_s_at	2.051355082
221001_at	2.014942594
221002_s_at	11.33236857
221003_s_at	11.20989305
221004_s_at	9.702148096
221005_s_at	9.406135397
221006_s_at	7.395723853
221007_s_at	11.81010494
221008_s_at	2.093226129
221009_s_at	2.014942594
221010_s_at	2.898485438
221011_s_at	2.014942594
221012_s_at	13.66101351
221013_s_at	4.238848833
221014_s_at	9.636438339
221015_s_at	6.030407649
221016_s_at	2.014942594
221017_s_at	2.014942594
221018_s_at	2.014942594
221019_s_at	11.22026512
221020_s_at	12.23720425
221021_s_at	11.69151405
221022_s_at	2.014942594
221023_s_at	2.015400382
221024_s_at	2.014942594
221025_x_at	10.30282128
221026_s_at	2.014942594
221027_s_at	11.31137681
221028_s_at	7.300507115
221029_s_at	2.014942594
221030_s_at	2.014942594
221031_s_at	9.189071443
221032_s_at	2.014942594
221033_s_at	2.014942594
221034_s_at	2.014942594
221035_s_at	2.014942594
221036_s_at	8.31277878
221037_s_at	2.014942594
221038_at	8.352786193
221039_s_at	4.832951538
221040_at	2.014942594
221041_s_at	2.068261289
221042_s_at	7.788254761
221043_at	7.869404938
221044_s_at	2.030956233
221045_s_at	9.380796575
221046_s_at	11.16232966
221047_s_at	8.503345196
221048_x_at	2.166672223
221049_s_at	9.387003158
221050_s_at	8.217044273
221051_s_at	2.014942594
221052_at	2.014942594
221053_s_at	2.014942594
221054_s_at	2.014942594
221056_x_at	6.37208372
221057_at	2.875185857
221058_s_at	10.46197631
221059_s_at	10.16811625
221060_s_at	2.014942594
221061_at	2.014942594
221062_at	2.014942594
221063_x_at	8.860849536
221064_s_at	10.04046185
221065_s_at	2.014942594
221066_at	2.014942594
221067_s_at	2.014942594
221068_at	2.037002605
221069_s_at	12.11464141
221070_s_at	2.014942594
221071_at	6.394074632
221072_at	2.014942594
221073_s_at	2.014942594
221074_at	2.014942594
221075_s_at	2.014942594
221076_at	5.837192354
221077_at	2.014942594
221078_s_at	2.044692956
221079_s_at	10.79136568
221080_s_at	2.014942594
221081_s_at	2.014942594
221082_s_at	8.286744407
221083_at	2.014942594
221084_at	2.014942594
221085_at	2.210726846
221086_s_at	2.014942594
221087_s_at	2.081766612
221088_s_at	4.716010543
221089_at	2.014942594
221090_s_at	11.96583633
221091_at	2.489853299
221092_at	2.014942594
221093_at	2.014942594
221094_s_at	9.725030393
221095_s_at	4.210000553
221096_s_at	8.527857066
221097_s_at	2.014942594
221098_x_at	2.62745556
221099_at	2.014942594
221100_at	2.014942594
221101_at	2.014942594
221102_s_at	2.014942594
221103_s_at	3.196349795
221104_s_at	2.014942594
221105_at	2.014942594
221106_at	2.014942594
221107_at	2.014942594
221108_at	2.014942594
221109_at	2.014942594
221110_x_at	2.014942594
221111_at	2.014942594
221112_at	2.014942594
221113_s_at	2.014942594
221114_at	2.014942594
221115_s_at	2.014942594
221116_at	2.014942594
221117_at	2.014942594
221118_at	6.445034656
221119_at	2.014942594
221120_at	2.015290874
221121_at	2.328544837
221122_at	2.014942594
221123_x_at	2.060778855
221124_s_at	2.014942594
221125_s_at	2.937329095
221126_at	2.014942594
221127_s_at	8.361642198
221128_at	2.014942594
221129_at	2.014942594
221130_s_at	2.014942594
221131_at	2.014942594
221132_at	2.014942594
221133_s_at	2.014942594
221134_at	2.014942594
221135_s_at	9.031353778
221136_at	2.014942594
221137_at	2.017512657
221138_s_at	2.014942594
221139_s_at	8.679721926
221140_s_at	2.014942594
221141_x_at	2.940169459
221142_s_at	7.973346788
221143_at	2.014942594
221144_at	2.014942594
221145_at	2.014942594
221146_at	2.014942594
221147_x_at	2.014942594
221148_at	2.014942594
221149_at	2.014942594
221150_at	2.014942594
221151_at	2.014942594
221152_at	2.014942594
221153_s_at	2.014942594
221154_at	2.014942594
221155_x_at	2.789175364
221156_x_at	8.61421056
221157_s_at	2.015029031
221158_at	6.558984387
221159_at	2.014942594
221160_s_at	2.014942594
221161_at	2.014942594
221162_at	2.014942594
221163_s_at	2.014942594
221164_x_at	2.014942594
221165_s_at	2.014942594
221166_at	2.014942594
221167_s_at	2.014942594
221168_at	2.014942594
221169_s_at	2.014942594
221170_at	2.014942594
221171_at	2.014942594
221172_at	2.015168121
221173_at	2.014942594
221174_at	2.014942594
221175_at	2.014942594
221176_x_at	2.045112633
221177_at	2.014942594
221178_at	2.014942594
221179_at	2.014942594
221180_at	2.014942594
221181_at	2.014942594
221182_at	2.014942594
221183_at	2.014942594
221184_at	2.014942594
221185_s_at	9.43459837
221186_at	2.014942594
221187_s_at	2.153406434
221188_s_at	5.145805113
221189_s_at	8.990826579
221190_s_at	10.67816751
221191_at	2.411693277
221192_x_at	7.705535982
221193_s_at	12.08960416
221194_s_at	2.014942594
221195_at	2.251380193
221196_x_at	10.82737617
221197_s_at	2.014942594
221198_at	2.014942594
221199_at	2.014942594
221200_at	2.014942594
221201_s_at	3.222141796
221202_at	2.014942594
221203_s_at	10.93728284
221204_s_at	2.014942594
221205_at	2.014942594
221206_at	12.04932098
221207_s_at	2.858468277
221208_s_at	8.323734741
221209_s_at	2.014942594
221210_s_at	2.960462743
221211_s_at	2.014942594
221212_x_at	3.010819022
221213_s_at	8.571937147
221214_s_at	8.182394545
221215_s_at	10.9920869
221216_s_at	11.34826717
221217_s_at	2.014942594
221218_s_at	6.538898358
221219_s_at	7.341652453
221220_s_at	5.429489892
221221_s_at	3.767994268
221222_s_at	8.057922173
221223_x_at	2.014942594
221224_s_at	2.014949265
221225_at	2.014942594
221226_s_at	2.014942594
221227_x_at	10.67006408
221228_s_at	2.014942594
221229_s_at	10.94964327
221230_s_at	13.18657131
221231_s_at	2.730273221
221232_s_at	2.014942594
221233_s_at	2.014942594
221234_s_at	2.014942594
221235_s_at	9.246906146
221236_s_at	2.014942594
221237_s_at	2.016526211
221238_at	2.156693298
221239_s_at	2.014942594
221240_s_at	2.014942594
221241_s_at	2.014942594
221242_at	2.014942594
221243_s_at	2.014942594
