Reporter Identifier	VALUE
A_33_P3379454	0.8605623
A_23_P77993	-0.5707159
A_19_P00811181	0.9159031
A_32_P38645	0.5195646
A_33_P3231090	-0.24944305
A_23_P142154	0.65303326
A_19_P00802368	-0.25010014
A_19_P00322542	-0.28954077
A_33_P3376541	0.025857925
A_33_P3260782	1.2978382
A_33_P3382236	-0.25226498
A_33_P3365305	1.003694
A_19_P00805494	0.5568361
A_33_P3266350	0.1920743
A_33_P3416767	0.109537125
A_23_P120435	0.02241993
A_19_P00331784	0.4970951
A_33_P3342260	0.29003716
A_23_P401098	0.46840954
A_19_P00812106	-2.144443
A_33_P3392867	-0.25864553
A_23_P320829	0.12571096
A_19_P00320155	-0.10680294
A_24_P910060	0
A_24_P206344	0.4692068
A_19_P00801511	-0.26495218
A_32_P61684	-1.1344848
A_19_P00810148	-0.2602806
A_33_P3234949	0.29550028
A_33_P3246248	0.34461117
A_33_P3316278	-0.3559203
A_33_P3267118	-0.9027562
A_32_P220750	-0.550426
A_24_P130962	-0.06326103
A_24_P134816	-1.1119447
A_19_P00800440	-0.2563033
A_33_P3253169	-0.26427555
A_32_P175739	-0.34651184
A_19_P00331267	-0.2514639
A_24_P169386	-0.49235582
A_33_P3227329	-0.48565245
A_33_P3278635	-0.24390745
A_33_P3377110	0
A_24_P127748	-0.054286957
A_19_P00318757	0.44921398
A_32_P118372	-0.02361679
A_19_P00326008	-0.21752453
A_33_P3247678	0
A_23_P359540	1.6308231
A_23_P427516	0.058098793
A_19_P00806331	0.16768599
A_23_P337875	-1.4517646
A_33_P3219950	-0.35818624
A_23_P2083	0.43935823
A_23_P391857	0.15604687
A_33_P3287078	-0.774446
A_33_P3384332	0.08792448
A_33_P3239084	0.6081171
A_23_P96432	-0.15529394
A_19_P00315705	1.1982975
A_23_P16915	0.007860184
A_23_P10458	0.52868176
A_19_P00801180	-0.18864202
A_24_P659836	0.5039234
A_19_P00316914	-0.11934757
A_19_P00812742	-0.3264675
A_33_P3313617	0.2767148
A_33_P3299250	-0.19544792
A_33_P3322236	-0.009451866
A_24_P56240	0
A_24_P330691	0
A_19_P00805571	0.6814289
A_24_P187056	-0.20928192
A_23_P7342	-0.01407814
A_33_P3381821	-0.2183485
A_33_P3236272	-0.2150302
A_19_P00809474	0.89611816
A_33_P3249291	-0.51865435
A_33_P3265309	0.70322037
A_23_P421175	0.24368715
A_19_P00318806	-0.46041775
A_24_P59494	0.79536057
A_33_P3211443	-0.13972807
A_19_P00808052	-0.2654853
A_19_P00811359	-0.3990593
A_33_P3269428	0.13584614
A_32_P222961	-0.0514822
A_33_P3367077	0.0093503
A_24_P226210	-0.20462894
A_24_P213783	0.04813862
A_33_P3415310	-0.2246294
A_33_P3254634	-0.76632404
A_19_P00320663	-0.2923541
A_23_P61317	-0.24481344
A_19_P00323109	-0.45831776
A_19_P00804432	0.34526777
A_23_P4416	-0.36789465
A_33_P3311676	0.9673376
A_32_P125338	-0.1210556
A_33_P3332487	0.1607027
A_23_P129188	-0.069298744
A_33_P3294153	0
A_19_P00317532	-0.31522512
A_23_P139725	-0.250237
A_24_P29445	0.43301296
A_33_P3312985	0
A_23_P49009	-0.45929718
A_33_P3371460	0.4462042
A_33_P3875565	0
A_19_P00316882	-0.2531004
A_24_P376422	-0.48596716
A_32_P83784	-0.2541046
A_24_P235266	0.38335323
A_19_P00316071	1.090332
A_33_P3630780	-0.25540447
A_19_P00322828	0.41623735
A_33_P3419567	0.63432884
A_32_P31963	-0.25662947
A_19_P00322809	-0.4668231
A_33_P3372859	0.5084543
A_19_P00325491	0
A_23_P207614	0.09052849
A_24_P353905	-0.03235817
A_32_P701268	-0.3494382
A_33_P3336427	-0.25925493
A_33_P3788772	-1.012722
A_19_P00327184	0.5885768
A_33_P3815064	0.6468563
A_23_P99253	-0.09518051
A_33_P3416181	-0.25831366
A_23_P156497	-0.39590645
A_33_P3232544	-0.16626072
A_19_P00331165	-0.2570877
A_23_P21409	-0.073005676
A_33_P3298387	0.50555325
A_33_P3220386	-0.358706
A_19_P00330639	0.10124397
A_19_P00808183	0.48371363
A_33_P3357000	-0.24881506
A_24_P221858	-0.24361753
A_19_P00315863	0.7478547
A_19_P00810812	0.2209835
A_23_P360804	0.017329693
A_24_P419087	-0.5051222
A_24_P119259	-0.5771146
A_33_P3363245	1.0349169
A_33_P3369914	0.048513412
A_19_P00805170	-0.21172619
A_33_P3279590	-0.14394474
A_19_P00813220	0.009295464
A_33_P3409392	0.078977585
A_23_P380857	-0.25479317
A_32_P37495	0.83601
A_33_P3401284	-0.025800705
A_24_P117954	0
A_33_P3339100	0.84814596
A_19_P00321748	-0.21673393
A_33_P3340007	0
A_23_P130553	-0.31606293
A_23_P218047	0.08989811
A_19_P00812949	-0.14142513
A_23_P65797	-0.004436493
A_23_P87532	-0.21937084
A_19_P00809136	0.5495343
A_33_P3240843	0.5896878
A_33_P3218664	-0.17347574
A_19_P00318495	0.4822092
A_33_P3389394	0
A_23_P204879	-0.16046047
A_19_P00800703	0.72892237
A_33_P3420446	0.19099331
A_19_P00321039	-0.21567917
A_33_P3297626	-0.25092888
A_33_P3415265	-0.218894
A_23_P17420	-0.22042322
A_23_P336644	-0.77594995
A_24_P34031	-0.2304182
A_32_P101860	-0.5868211
A_23_P340019	-0.050374985
A_23_P380298	-0.074652195
A_33_P3850104	-0.23591185
A_33_P3285444	0.3709817
A_33_P3357651	0.1797142
A_33_P3226735	-0.23879528
A_23_P76961	0
A_23_P10685	0.7008066
A_33_P3299656	0
A_23_P23616	-0.53322554
A_33_P3317163	-0.2435031
A_33_P3337272	0.42418242
A_19_P00808348	-0.62143946
A_33_P3294654	0.03538513
A_24_P151121	-0.2454052
A_19_P00801262	0.6418114
A_33_P3253214	-0.16605473
A_33_P3371115	-0.45129824
A_19_P00316385	0
A_33_P3225937	0
A_19_P00324590	1.1130681
A_23_P303978	0.6385255
A_23_P392962	-0.008481026
A_19_P00809327	-0.2528906
A_19_P00332560	-0.33624315
A_23_P15832	-0.020632267
A_33_P3249489	-0.12132549
A_33_P3343967	-0.25581026
A_33_P3348348	-0.25662613
A_24_P342484	-0.17661142
A_33_P3287636	0.123864174
A_19_P00803304	-0.20859861
A_19_P00320525	-0.25789356
A_24_P500422	-0.9858694
A_23_P389465	0.11157274
A_33_P3218649	-0.4493184
A_23_P379794	-0.03775072
A_24_P363477	-0.039258003
A_33_P3239190	0.21391773
A_23_P33583	-0.62140894
A_33_P3351840	0.32134247
A_23_P502170	0.033330917
A_23_P357207	0.82192373
A_24_P522998	-0.25254965
A_33_P3372318	1.1965699
A_33_P3279371	0.022815704
A_19_P00801278	-0.35852003
A_19_P00316883	-0.24471235
A_24_P192434	0
A_33_P3308117	-0.23851204
A_23_P89334	-0.48175764
A_33_P3418209	-0.29264927
A_23_P81484	0.54710865
A_19_P00317845	0.3816719
A_23_P24796	0.12712765
A_23_P152858	0.53663635
A_33_P3305105	0.25809336
A_23_P359430	-0.91421795
A_23_P355067	0.17841434
A_24_P210829	-0.17471695
A_33_P3265935	0
A_33_P3247639	-0.17286682
A_19_P00321259	0.52373743
A_23_P60962	1.1389313
A_23_P168965	0.034043312
A_24_P166311	0.2523222
A_24_P213788	-0.12622213
A_33_P3381781	-0.680521
A_23_P62276	-0.22109127
A_24_P721898	-0.23382854
A_33_P3398156	0.5513716
A_33_P3391778	-0.15377998
A_33_P3364249	-0.18115616
A_33_P3379436	-0.239645
A_32_P26969	0.079553604
A_33_P3315819	0.3430481
A_33_P3260362	-0.19779015
A_33_P3240936	-0.10941124
A_23_P329375	-0.21895647
A_23_P61371	-0.04996586
A_24_P142983	0.15548801
A_19_P00331152	0.44228315
A_23_P109420	-0.011742592
A_24_P273413	-0.08807278
A_19_P00322371	0.16894913
A_24_P128683	-0.060313225
A_33_P3394405	0.3450775
A_24_P332857	-0.25988913
A_23_P42032	0.8916702
A_19_P00329251	1.137867
A_23_P162211	-0.53722334
A_32_P115050	0.38629198
A_23_P137103	0.4075718
A_32_P216872	-0.59927464
A_19_P00332211	0.35552597
A_19_P00329288	0.020977497
A_19_P00328291	-0.2993412
A_23_P387552	-0.15781021
A_33_P3331178	-0.24813223
A_33_P3402091	-0.08883667
A_24_P592012	-0.1450777
A_33_P3579984	-0.006445885
A_19_P00806822	-0.25048113
A_19_P00329700	0.500617
A_33_P3290354	2.5808935
A_24_P580698	-0.25242996
A_33_P3414967	-0.25265503
A_33_P3408227	0.463367
A_23_P259413	0.09181404
A_24_P50818	-0.6341629
A_23_P149946	-0.2129941
A_33_P3262421	-0.25557518
A_24_P945059	-0.34375572
A_33_P3267740	-0.87822866
A_24_P29595	-0.8790593
A_19_P00321664	0.7317996
A_33_P3419108	1.625206
A_23_P331770	-0.47237015
A_19_P00800105	-0.35149765
A_33_P3244578	-0.95120096
A_33_P3226492	1.3789744
A_24_P921327	-0.25819921
A_23_P124619	-0.12451792
A_19_P00812215	0.27377605
A_33_P3700794	0.3750019
A_33_P3665812	-0.25755882
A_33_P3435546	-0.41934633
A_24_P221960	0.74241066
A_23_P80551	0.30211163
A_24_P197284	1.2842221
A_33_P3352677	-0.2561202
A_33_P3230541	-0.69664764
A_24_P71153	0.77196693
A_24_P263703	-0.35761595
A_33_P3244543	-0.25289202
A_33_P3235521	-0.1326456
A_33_P3370521	-0.05179119
A_19_P00331808	0.64816904
A_33_P3408983	-0.68870735
A_23_P417014	-0.509573
A_24_P145216	-0.23841095
A_32_P489	-0.3573227
A_23_P49279	-0.03261566
A_33_P3489675	-0.9054251
A_24_P942773	-0.5727825
A_33_P3396527	-0.85165787
A_32_P232192	0
A_33_P3407524	-0.5475421
A_33_P3216568	0.1120882
A_24_P601972	-0.19320917
A_33_P3263198	-0.5439024
A_33_P3237235	0
A_19_P00322312	0.31884813
A_19_P00322896	0.31731224
A_24_P357406	-0.16708231
A_33_P3265941	0.26294756
A_33_P3291264	-0.13059998
A_33_P3326882	-0.14885426
A_19_P00804950	-0.41521072
A_24_P287043	0.31155205
A_33_P3224181	-0.3427019
A_33_P3617190	0.51819324
A_23_P425814	-0.18693304
A_19_P00323009	-0.4671607
A_24_P38572	0
A_33_P3301410	0.57377815
A_33_P3889634	-0.19956732
A_33_P3272117	0.5016413
A_24_P153587	-0.20986795
A_19_P00811875	-0.22952461
A_19_P00800212	-0.21658993
A_24_P212152	0.19222546
A_19_P00330793	0.40271282
A_23_P433079	-0.16216755
A_33_P3212659	-0.22460175
A_24_P6903	-0.14088154
A_23_P315910	-0.22823572
A_24_P48898	0.11383152
A_19_P00806079	-0.31631994
A_19_P00330911	0.3943739
A_24_P942481	-0.66417027
A_19_P00803499	0.57898045
A_33_P3404126	-0.25060844
A_23_P162525	-0.4463172
A_33_P3353330	-0.45735645
A_33_P3230188	0.02840519
A_33_P3361741	0.4047041
A_23_P210581	1.9490738
A_23_P148793	-0.09934187
A_33_P3373707	0.012516499
A_23_P71537	-0.32950068
A_33_P3334535	0
A_19_P00806920	0.71296406
A_23_P203900	-0.5637417
A_24_P348925	-0.76929903
A_19_P00807872	-0.054914474
A_33_P3415340	-0.8950219
A_33_P3387716	-0.5895405
A_24_P40529	0.07583046
A_23_P14564	0.9920883
A_19_P00805499	-0.24965572
A_33_P3410816	-0.25020885
A_23_P380917	0.47571278
A_19_P00322873	0.22916698
A_24_P934387	-0.25289154
A_33_P3351609	0.15407562
A_24_P309095	-0.23901176
A_33_P3341882	-0.25377846
A_24_P221414	0.045315266
A_23_P218423	0.5918894
A_33_P3231653	-0.26851177
A_33_P3424577	0.6684551
A_32_P204980	-0.34411812
A_23_P78152	0.22954273
A_33_P3711619	-0.25603914
A_24_P291401	-0.08409929
A_33_P3793702	0.58726406
A_33_P3394965	-0.2574296
A_19_P00800302	-0.085114956
A_33_P3877349	-0.2572565
A_19_P00801414	0.7599282
A_33_P3349552	0.65591335
A_33_P3212192	-0.3675995
A_33_P3409493	0.7573738
A_33_P3726306	-0.60068893
A_33_P3422888	-0.056314945
A_33_P3886707	0.22498894
A_19_P00320328	0.51581144
A_23_P85140	-0.001587868
A_24_P403303	0.14654732
A_23_P164559	-0.04014969
A_33_P3380101	0.1808567
A_23_P49041	0.5675616
A_33_P3265264	-0.36480045
A_33_P3280681	0.33682728
A_23_P27005	0.31108952
A_33_P3477521	-2.071692
A_23_P92602	-0.38984823
A_24_P282416	-0.39109802
A_33_P3362088	0.92848873
A_33_P3314466	-0.4094181
A_19_P00323016	-0.20607185
A_19_P00324041	0.5086379
A_23_P26976	0.8912926
A_23_P93960	-0.19152689
A_33_P3331601	0
A_19_P00806374	-0.17423725
A_19_P00318567	0.17991352
A_33_P3332046	-0.14850569
A_23_P65558	0.29072762
A_23_P404575	-0.11455488
A_23_P91891	-0.02020073
A_23_P147439	0
A_23_P420256	0.02007389
A_19_P00328832	0.48730373
A_24_P100830	0.22074366
A_33_P3241949	1.5759635
A_19_P00808497	0
A_24_P576174	-0.47599792
A_33_P3323059	-0.47664022
A_23_P65208	-0.04127407
A_33_P3357738	-0.78107786
A_33_P3247848	-0.39161158
A_33_P3364520	0.014728546
A_24_P406814	0.27800846
A_19_P00331524	0.24874926
A_33_P3359713	0
A_33_P3323238	-0.11968994
A_19_P00802970	0.8851757
A_33_P3401342	-0.40310144
A_19_P00810464	0.31066942
A_19_P00800054	0.31159973
A_19_P00807700	0.02137804
A_23_P137848	0.8652735
A_33_P3287825	-0.2363348
A_33_P3263287	0.80794
A_23_P35045	-0.23003292
A_33_P3211520	-0.11070824
A_19_P00809455	0.5745454
A_33_P3292164	0.6323085
A_33_P3271850	-0.23428392
A_33_P3336347	-0.23645782
A_33_P3261438	-0.23843479
A_32_P478512	-0.23904371
A_23_P99927	0.102389336
A_33_P3392530	-0.24073553
A_24_P921897	-0.44522524
A_24_P349196	0.017460346
A_24_P69691	-0.52645016
A_33_P3303245	-0.5478678
A_19_P00810669	0.39666748
A_19_P00327387	0.53519917
A_23_P94095	0.476964
A_24_P120970	0.2338934
A_19_P00801088	0.61182547
A_24_P126139	-0.21796942
A_33_P3247151	-0.2513404
A_33_P3385957	0.17627048
A_32_P203528	0.43051386
A_33_P3324949	0.7245779
A_33_P3385755	-0.25346756
A_23_P419760	-0.21831799
A_33_P3226788	-0.4426012
A_23_P146367	0.29138947
A_23_P144126	-1.28162
A_33_P3375889	-0.2555685
A_33_P3274642	-0.25598812
A_23_P327777	-0.69210863
A_33_P3278103	-0.24027586
A_19_P00318078	0
A_23_P69670	0
A_33_P3396600	0.561533
A_33_P3373200	-0.602911
A_33_P3236020	-0.040304184
A_33_P3796201	-0.25622606
A_33_P3261298	0
A_23_P52067	-0.1829114
A_33_P3310961	0.35885382
A_32_P36046	-0.26292324
A_32_P751535	0.15658474
A_24_P256552	0.4374771
A_33_P3742500	0.29956436
A_33_P3372688	0.52083063
A_23_P29005	0.13187265
A_33_P3209894	0.18051386
A_33_P3421794	-0.19282436
A_24_P417526	0.1406393
A_23_P157879	0.69093657
A_24_P252846	0.32682037
A_24_P163537	-0.36515713
A_19_P00813302	-0.35534906
A_33_P3308686	0
A_23_P150365	0.26198196
A_24_P375227	0.3187561
A_23_P64070	0.06269264
A_33_P3414922	0.09074211
A_32_P223464	0.088461876
A_23_P366936	0.15664434
A_19_P00320374	0.36542034
A_33_P3788420	-0.11940956
A_33_P3420259	0.51476526
A_19_P00806244	-0.4548397
A_23_P27180	-0.29597473
A_23_P313588	-0.13778591
A_24_P58122	-0.526186
A_23_P119042	0.31245613
A_23_P354734	-0.065981865
A_32_P102519	-0.2807684
A_32_P78059	-0.12404299
A_33_P3248152	-0.16561508
A_24_P287075	0.3450389
A_33_P3501900	0.7769489
A_19_P00805736	-0.14691925
A_33_P3275600	0.04253626
A_24_P11307	0
A_33_P3372840	0.6563039
A_24_P277807	0.16340065
A_19_P00316227	-0.4830246
A_19_P00328681	0.37081432
A_33_P3402414	0
A_33_P3312222	-0.470901
A_32_P179746	-0.87849617
A_19_P00327854	0.28428507
A_23_P332399	0.5607939
A_33_P3341494	-0.54855776
A_33_P3215166	-0.28447533
A_33_P3357149	-0.4284625
A_19_P00323928	1.2464142
A_33_P3748410	-0.22238445
A_24_P147540	0.2575798
A_23_P207850	0.53708076
A_32_P134007	-0.22687101
A_33_P3381067	-0.22787523
A_33_P3293474	0
A_33_P3288275	0.1765089
A_23_P416305	0.25709343
A_33_P3360758	0.14153862
A_32_P228699	-0.52070665
A_24_P362193	-0.23467207
A_33_P3272361	0.5044584
A_24_P418418	0
A_19_P00810652	0.41342163
A_19_P00330344	0.20956373
A_33_P3318642	0.09071541
A_23_P348159	-2.4479923
A_23_P70102	-0.24181747
A_33_P3316394	-0.059441566
A_33_P3252539	0.23389816
A_33_P3351914	0.7216444
A_23_P125303	0
A_23_P398836	-0.87711096
A_23_P164068	-0.13401604
A_23_P69791	0.16666842
A_24_P41149	-0.041499138
A_19_P00324059	0.8679328
A_32_P213330	0
A_23_P78289	0.30187798
A_19_P00324286	0.1265707
A_33_P3313846	0.33698368
A_32_P192823	0.01853466
A_19_P00328788	0.23150587
A_33_P3293798	-0.13134718
A_23_P401076	0.17490911
A_32_P48615	-1.3451872
A_19_P00329774	0.08074474
A_23_P29953	0.073721886
A_33_P3325330	0.9998064
A_33_P3228988	-0.12289429
A_23_P91114	0.103652954
A_19_P00812321	0.5156927
A_33_P3347020	-0.267601
A_33_P3214109	-0.2558756
A_19_P00804478	0.6471081
A_23_P214587	0.30203915
A_23_P313	0.07648277
A_24_P332471	0.25035
A_33_P3390477	0.09197807
A_23_P215744	-0.25478935
A_23_P202810	-0.2544651
A_23_P42997	0.6897211
A_19_P00315541	-0.25364494
A_32_P409222	0.4966402
A_24_P272225	0.10250425
A_33_P3295870	0.1773076
A_24_P860797	0.31379557
A_32_P124746	0.6107998
A_19_P00317419	-0.24804878
A_33_P3402783	0.33701515
A_24_P383019	-0.48133516
A_23_P108303	0.3601923
A_19_P00320041	-0.62590885
A_19_P00318562	-0.35548067
A_33_P3275702	0.35258484
A_33_P3252661	0
A_32_P224850	0.27980137
A_24_P130792	-0.20197058
A_33_P3328893	-0.22341967
A_23_P213718	0.17467976
A_19_P00320979	-1.128655
A_19_P00805145	-1.3423967
A_33_P3299055	-0.3371868
A_33_P3405429	-0.63595533
A_24_P297816	-0.22635126
A_33_P3306828	-0.94195366
A_19_P00326424	0.50343657
A_24_P49533	-0.3253479
A_33_P3294222	0.8891363
A_23_P373799	-0.21170568
A_33_P3351735	0.79119205
A_19_P00803675	-0.15335655
A_33_P3322103	0.4817524
A_19_P00322398	-0.16501188
A_23_P161983	-0.16979885
A_19_P00803760	-0.15384293
A_24_P6449	-0.16132164
A_33_P3223111	0
A_32_P60606	-0.20687485
A_19_P00319636	0.120643616
A_33_P3422265	0.49936008
A_19_P00806159	-0.18848276
A_33_P3376444	0.7291846
A_32_P180265	0.28297186
A_23_P64712	-0.61644983
A_19_P00804501	0.30907202
A_33_P3274184	1.5298018
A_33_P3276653	-0.20604658
A_24_P659036	0.66046906
A_33_P3396612	0.027028084
A_23_P84821	0.5508747
A_33_P3514487	0.697114
A_24_P280274	-0.2545905
A_23_P57941	0.13514233
A_33_P3343503	-0.12951899
A_24_P170726	0.5109291
A_19_P00802112	0.45420933
A_33_P3316456	0.7217536
A_23_P432056	-0.03128767
A_33_P3332627	-0.42697334
A_19_P00319092	-0.37955666
A_19_P00322913	0.105864525
A_19_P00324199	0.1215229
A_19_P00806466	-0.29790258
A_19_P00800797	-0.44542074
A_33_P3363260	-1.6500206
A_23_P310372	-0.2415967
A_19_P00318638	-0.89513206
A_23_P69226	0.12750053
A_19_P00315670	0.5877266
A_19_P00802577	0.10531759
A_33_P3392952	-0.04199791
A_23_P211326	0.31631947
A_23_P422240	-0.24711704
A_33_P3274001	0.43334723
A_19_P00321399	0.22899675
A_33_P3358511	0
A_33_P3327290	-0.24939251
A_33_P3331966	-0.24991798
A_19_P00318113	-0.2507944
A_33_P3390172	-0.065849304
A_19_P00318951	0.00633955
A_23_P334955	0.27398348
A_33_P3399718	0.041047573
A_23_P157766	0.21662617
A_19_P00322511	-0.16857147
A_33_P3360204	-0.3011427
A_33_P3409620	0.7026148
A_19_P00813352	0.5565634
A_33_P3383381	0
A_23_P93499	0.32163143
A_23_P209360	-0.20394325
A_23_P214678	0.36353016
A_33_P3358163	-0.4127493
A_19_P00330523	-0.4756422
A_24_P91832	-0.25455523
A_33_P3329795	0.29074383
A_24_P118247	0.13995695
A_33_P3368895	-1.2173243
A_33_P3222635	-0.2519598
A_33_P3310709	0
A_23_P322086	-0.3557229
A_23_P350591	-0.15388107
A_23_P46982	0.18815613
A_24_P247026	-0.24034166
A_23_P73660	0.006029129
A_24_P220472	0.7944603
A_33_P3283515	0
A_33_P3282669	0.29182196
A_33_P3343073	0.27558517
A_19_P00317757	0.6608763
A_33_P3242080	0.17012978
A_23_P308954	-0.08864975
A_24_P208704	-0.19976377
A_33_P3258612	-0.07162666
A_33_P3348787	-0.7795038
A_23_P130169	0.41786957
A_23_P24555	-0.34554386
A_32_P32856	1.5707769
A_23_P200507	0.6220951
A_33_P3217485	-0.14542866
A_33_P3297280	-0.13978815
A_23_P76435	-0.3160777
A_23_P41541	0.001207829
A_33_P3260964	0.5223789
A_23_P216038	-1.0986366
A_24_P294851	-0.6419854
A_23_P18362	-0.32582188
A_23_P325501	-0.09730244
A_23_P342131	0.22024727
A_23_P253395	-1.1265635
A_33_P3385711	-0.17024517
A_19_P00320749	0.058779716
A_19_P00807437	-0.53308487
A_33_P3270767	-0.1820507
A_19_P00319646	0.078866005
A_24_P101629	0.266428
A_19_P00322407	-0.4909644
A_33_P3329622	0.43803883
A_23_P17242	0.44009495
A_33_P3417765	0.22500515
A_33_P3412716	0
A_33_P3839897	0.7634182
A_23_P377291	-0.19254875
A_24_P205036	-1.1601048
A_24_P213354	-0.3703251
A_23_P213153	0.28980064
A_32_P137399	0
A_33_P3262854	-0.74527264
A_24_P66125	-0.31469584
A_19_P00320557	0.34661293
A_33_P3243429	0.07226753
A_23_P215253	0.6327591
A_33_P3289251	-0.89896774
A_24_P818268	0.21613169
A_24_P355626	-0.7285309
A_19_P00319640	0.33586836
A_33_P3285334	0.10635567
A_33_P3287113	0.16060638
A_33_P3290874	-0.24059534
A_33_P3662553	-0.19389057
A_33_P3249837	-0.98761845
A_19_P00324324	0.00291872
A_33_P3401826	0
A_24_P126181	0.26596355
A_19_P00322813	0.006374359
A_32_P82623	0.19816732
A_33_P3350179	-0.2742114
A_19_P00322212	0.30617476
A_19_P00800185	-0.33306837
A_33_P3395289	-0.2492137
A_23_P4082	0.82345533
A_23_P149375	0.59462833
A_33_P3265314	0.18489313
A_33_P3222807	-0.43431664
A_19_P00803960	0.10174084
A_33_P3399638	-0.2518835
A_33_P3269578	-0.7126765
A_24_P58037	0
A_24_P105747	0
A_23_P346673	-0.25335407
A_23_P123256	0.2098751
A_23_P50815	0.7106762
A_19_P00320935	0.5861068
A_19_P00810004	0.4256196
A_33_P3327772	0.3250003
A_33_P3380982	-0.5090461
A_33_P3367596	0
A_33_P3399778	0
A_33_P3283944	-0.25261784
A_19_P00810974	-0.4783125
A_33_P3264121	0.39094925
A_23_P362712	0.8646889
A_33_P3355474	-0.35541058
A_24_P199251	-0.29238653
A_33_P3209651	-0.24486828
A_23_P413815	0.20502186
A_19_P00805155	-0.24255657
A_24_P944616	-0.041791916
A_32_P75299	0.3819933
A_33_P3269899	-0.23032999
A_33_P3267665	0
A_19_P00323906	0.40226316
A_24_P382026	0.42610645
A_33_P3404097	-0.46154022
A_19_P00806960	-0.388237
A_24_P287233	0.533535
A_33_P3413945	-0.10050821
A_23_P327156	0.381135
A_24_P857624	-0.13948584
A_19_P00801674	-0.13096619
A_24_P339514	0.005224705
A_19_P00808167	-0.33288813
A_24_P342312	-0.53438044
A_24_P212074	-0.18599224
A_23_P29836	0.23956919
A_19_P00320530	-0.19748497
A_33_P3324675	0.79433775
A_33_P3389261	0.6269045
A_19_P00806513	0.21834087
A_23_P51587	-0.39724922
A_33_P3389403	-0.3527813
A_33_P3392698	-0.14745331
A_24_P49106	-0.11188793
A_19_P00325230	0.2352333
A_33_P3411122	-0.6313834
A_19_P00801416	-0.22306776
A_24_P159094	0.25437737
A_24_P241057	-0.23047495
A_19_P00810917	0.5463419
A_33_P3311145	0.3723402
A_19_P00800472	-0.2359953
A_19_P00316683	0
A_33_P3241489	-0.21570492
A_19_P00316563	-0.23898363
A_24_P313180	-0.7894659
A_19_P00317933	-1.4421325
A_33_P3389168	-0.24203825
A_23_P98830	0.55414486
A_24_P371399	-0.82308245
A_19_P00802525	-0.3197465
A_19_P00321506	0.4733467
A_19_P00329646	-0.24502039
A_24_P892472	-0.20318413
A_23_P211584	0.7688887
A_23_P89755	0.28220367
A_33_P3365815	0.16053534
A_23_P122387	1.0750246
A_33_P3335047	-0.547194
A_24_P83075	0.1490221
A_33_P3365506	-0.40352392
A_19_P00812584	0.6396179
A_19_P00322508	-0.25242662
A_23_P88489	0.029302597
A_19_P00810131	-0.011024952
A_32_P170003	0
A_33_P3328736	0.32097816
A_24_P207828	-0.26076412
A_23_P153183	-0.8715129
A_24_P566701	-0.22320175
A_33_P3258997	-0.07669735
A_23_P253451	-0.25170755
A_19_P00810673	0.115057945
A_33_P3280508	-0.4601946
A_19_P00806606	-0.25043535
A_23_P162355	-0.2684989
A_33_P3724750	-0.5373974
A_23_P366394	-0.01759386
A_19_P00324830	-0.24424219
A_24_P32520	0
A_19_P00803935	0.48902512
A_23_P415015	-1.4241066
A_19_P00320056	-0.07363224
A_33_P3230663	-0.8195276
A_33_P3219197	-0.69926023
A_33_P3254431	0.6556001
A_33_P3217322	0.21201706
A_33_P3527721	-0.8704295
A_23_P257763	-0.88335943
A_23_P302568	0
A_19_P00810855	0.5035095
A_24_P128727	0.19986677
A_24_P52887	-0.34040642
A_33_P3245665	0
A_23_P213093	0.20168447
A_23_P3956	-0.59709597
A_23_P34888	0.69388294
A_33_P3343690	0.104625225
A_33_P3244574	-0.5981922
A_23_P97221	0.29112053
A_23_P58967	-0.62221813
A_23_P406135	0
A_33_P3320678	0.30137682
A_23_P252764	-0.09971523
A_24_P137461	-0.36365366
A_33_P3366824	-0.27561188
A_33_P3864411	0.48171663
A_33_P3250268	0.84887886
A_33_P3237552	0.51980305
A_24_P331904	-0.020792961
A_33_P3293903	-0.2038784
A_24_P138784	-0.20547915
A_24_P212565	0.19295597
A_23_P28318	-6.64E-04
A_32_P189592	-0.2459178
A_24_P413920	0.16658783
A_23_P165952	0.1177125
A_24_P801079	0.3874054
A_33_P3420048	-0.42469263
A_23_P169576	0.59176636
A_33_P3336700	-0.9213629
A_23_P143994	0.098428726
A_33_P3564487	-0.22752762
A_19_P00329111	0.47744894
A_24_P359545	-0.084677696
A_33_P3705275	0
A_24_P135276	-0.1884203
A_19_P00805376	-0.23744011
A_32_P151875	-0.1674738
A_33_P3389967	0.09891939
A_19_P00803322	1.3051867
A_19_P00804018	0.6698446
A_24_P310756	0
A_24_P165595	-0.8172531
A_33_P3414507	-0.14827013
A_23_P48581	0.35516644
A_24_P639665	0.67973375
A_32_P437041	-0.24644947
A_33_P3248794	0.17277336
A_33_P3401327	-0.24717331
A_32_P62863	-0.19570208
A_19_P00316921	0.4472742
A_33_P3249229	0.28056145
A_32_P86180	0.881217
A_32_P526255	-0.34024
A_19_P00800529	-0.24972773
A_33_P3334292	0.028443813
A_23_P363313	0.09346914
A_33_P3364607	0.8419204
A_19_P00804590	0.049827576
A_33_P3348802	0
A_23_P401361	0.373765
A_23_P380724	0.29449987
A_33_P3389478	0
A_24_P548866	0.13480711
A_19_P00808147	-0.31584692
A_23_P256933	-0.021409988
A_33_P3306163	0.38202763
A_23_P61778	-0.12434816
