Reporter Identifier	VALUE
GT_HS_44k_5072	-6.1751137
GT_HS_44k_5073	-8.331193
GT_HS_44k_5074	-8.291414
GT_HS_44k_5075	-8.063982
GT_HS_44k_5076	-8.198866
GT_HS_44k_5077	-5.977092
GT_HS_44k_5078	-8.37778
GT_HS_44k_5079	-7.9589233
GT_HS_44k_5080	-5.507786
GT_HS_44k_5081	-5.542852
GT_HS_44k_5082	-5.647006
GT_HS_44k_5083	2.8283634
GT_HS_44k_5084	-8.406865
GT_HS_44k_5085	-4.5269394
GT_HS_44k_5086	-0.24505329
GT_HS_44k_5087	-1.879755
GT_HS_44k_5088	-3.5338297
GT_HS_44k_5089	-5.339635
GT_HS_44k_5090	-6.2615056
GT_HS_44k_5091	-4.347504
GT_HS_44k_5092	-2.8066554
GT_HS_44k_5093	-7.6104593
GT_HS_44k_5094	1.6322994
GT_HS_44k_5095	-3.260697
GT_HS_44k_5096	-2.0215163
GT_HS_44k_5097	-4.593008
GT_HS_44k_5098	-6.182064
GT_HS_44k_5099	-3.30443
GT_HS_44k_5100	-2.393283
GT_HS_44k_5101	-8.352349
GT_HS_44k_5102	-7.628056
GT_HS_44k_5103	-4.5920463
GT_HS_44k_5104	-3.9087038
GT_HS_44k_5105	-8.277153
GT_HS_44k_5106	-7.6358175
GT_HS_44k_5107	-8.216839
GT_HS_44k_5108	-3.0486655
GT_HS_44k_5109	-3.0862617
GT_HS_44k_5110	-4.2191167
GT_HS_44k_5111	-8.347153
GT_HS_44k_5112	-8.36189
GT_HS_44k_5113	-7.14851
GT_HS_44k_5114	-2.0334678
GT_HS_44k_5115	-2.3875284
GT_HS_44k_5116	-4.926467
GT_HS_44k_5117	-5.5322986
GT_HS_44k_5118	-5.6189294
GT_HS_44k_5119	-8.162534
GT_HS_44k_5120	-3.5738049
GT_HS_44k_5121	-3.3049664
GT_HS_44k_5122	-4.053752
GT_HS_44k_5123	-7.3407516
GT_HS_44k_5124	-5.869484
GT_HS_44k_5125	-5.6495104
GT_HS_44k_5126	-7.005809
GT_HS_44k_5127	-7.910839
GT_HS_44k_5128	-8.17197
GT_HS_44k_5129	-6.701152
GT_HS_44k_5130	-6.055537
GT_HS_44k_5131	-5.584416
GT_HS_44k_5132	-2.530745
GT_HS_44k_5133	-2.7432094
GT_HS_44k_5134	-3.77464
GT_HS_44k_5135	-7.646819
GT_HS_44k_5136	-7.3073173
GT_HS_44k_5137	-8.364238
GT_HS_44k_5138	-7.5400615
GT_HS_44k_5139	-6.1882133
GT_HS_44k_5140	-2.9334097
GT_HS_44k_5141	-0.6356354
GT_HS_44k_5142	-3.460126
GT_HS_44k_5143	-3.425778
GT_HS_44k_5144	-7.751367
GT_HS_44k_5145	-8.261598
GT_HS_44k_5146	-6.054899
GT_HS_44k_5147	-6.4581213
GT_HS_44k_5148	-3.8772888
GT_HS_44k_5149	-8.377399
GT_HS_44k_5150	-8.325283
GT_HS_44k_5151	-8.401169
GT_HS_44k_5152	-8.359522
GT_HS_44k_5153	-7.993842
GT_HS_44k_5154	-4.920391
GT_HS_44k_5155	-5.1238403
GT_HS_44k_5156	-6.347904
GT_HS_44k_5157	1.7842388
GT_HS_44k_5158	-5.379749
GT_HS_44k_5159	2.1032906
GT_HS_44k_5160	3.6056595
GT_HS_44k_5161	-4.480396
GT_HS_44k_5162	-6.278077
GT_HS_44k_5163	-6.480856
GT_HS_44k_5164	-5.9304533
GT_HS_44k_5165	-5.637906
GT_HS_44k_5166	-5.4483833
GT_HS_44k_5167	-8.328666
GT_HS_44k_5168	-8.331162
GT_HS_44k_5169	-7.1410255
GT_HS_44k_5170	-8.364385
GT_HS_44k_5171	-7.039706
GT_HS_44k_5172	-6.996649
GT_HS_44k_5173	-3.439476
GT_HS_44k_5174	-5.5526705
GT_HS_44k_5175	-1.8465047
GT_HS_44k_5176	-4.5054946
GT_HS_44k_5177	-6.6302996
GT_HS_44k_5178	-5.4576883
GT_HS_44k_5179	-8.23539
GT_HS_44k_5180	-8.275751
GT_HS_44k_5181	-8.360415
GT_HS_44k_5182	-6.462267
GT_HS_44k_5183	-8.314993
GT_HS_44k_5184	-7.0760574
GT_HS_44k_5185	-8.081211
GT_HS_44k_5186	-6.620702
GT_HS_44k_5187	-0.82936573
GT_HS_44k_5188	-0.4052801
GT_HS_44k_5189	-1.457984
GT_HS_44k_5190	-1.6254873
GT_HS_44k_5191	-2.7626696
GT_HS_44k_5192	-2.6362634
GT_HS_44k_5193	-4.058236
GT_HS_44k_5194	-4.9218497
GT_HS_44k_5195	-2.9261732
GT_HS_44k_5196	-8.088467
GT_HS_44k_5197	-6.251649
GT_HS_44k_5198	-8.303701
GT_HS_44k_5199	-4.7976604
GT_HS_44k_5200	-5.643145
GT_HS_44k_5201	-4.7780247
GT_HS_44k_5202	-8.35853
GT_HS_44k_5203	-5.719587
GT_HS_44k_5204	-7.2350855
GT_HS_44k_5205	-1.3095179
GT_HS_44k_5206	2.868043
GT_HS_44k_5207	-1.4468346
GT_HS_44k_5208	-1.1892471
GT_HS_44k_5209	-3.2296042
GT_HS_44k_5210	-3.762261
GT_HS_44k_5211	-5.7915096
GT_HS_44k_5212	-8.168242
GT_HS_44k_5213	-1.6917028
GT_HS_44k_5214	-2.4349408
GT_HS_44k_5215	2.0836563
GT_HS_44k_5216	-1.0149841
GT_HS_44k_5217	-8.197315
GT_HS_44k_5218	-8.40088
GT_HS_44k_5219	-8.264696
GT_HS_44k_5220	-8.380992
GT_HS_44k_5221	-6.196236
GT_HS_44k_5222	-8.293388
GT_HS_44k_5223	-4.8781962
GT_HS_44k_5224	-5.6798825
GT_HS_44k_5225	-8.397192
GT_HS_44k_5226	-8.304245
GT_HS_44k_5227	-1.5893774
GT_HS_44k_5228	-0.204175
GT_HS_44k_5229	-1.274766
GT_HS_44k_5230	-0.39885235
GT_HS_44k_5231	-5.35124
GT_HS_44k_5232	-4.3411384
GT_HS_44k_5233	-6.0833282
GT_HS_44k_5234	-5.8405547
GT_HS_44k_5235	-2.7570572
GT_HS_44k_5236	-3.936564
GT_HS_44k_5237	-8.341058
GT_HS_44k_5238	-5.6956396
GT_HS_44k_5239	-4.958735
GT_HS_44k_5240	-5.955016
GT_HS_44k_5241	-3.464035
GT_HS_44k_5242	-3.954101
GT_HS_44k_5243	-2.554296
GT_HS_44k_5244	-5.794163
GT_HS_44k_5245	-8.093086
GT_HS_44k_5246	-5.0495143
GT_HS_44k_5247	-4.7415195
GT_HS_44k_5248	-8.2132845
GT_HS_44k_5249	-7.261894
GT_HS_44k_5250	-6.47854
GT_HS_44k_5251	-7.331423
GT_HS_44k_5252	-6.677494
GT_HS_44k_5253	-8.105928
GT_HS_44k_5254	1.153656
GT_HS_44k_5255	0.5135641
GT_HS_44k_5256	-8.405232
GT_HS_44k_5257	-8.321822
GT_HS_44k_5258	-8.106591
GT_HS_44k_5259	-8.139323
GT_HsapiAB019573_00001	-0.1351223
GT_HsapiAB019573_00002	-0.11802292
GT_HsapiAB019573_00003	-0.22318077
GT_HsapiAB019573_00004	-0.5275173
GT_HsapiAB032607_00005	-4.757816
GT_HsapiAB032607_00006	-5.6525607
GT_HsapiAB032607_00007	-5.7107077
GT_HsapiAB044109_000010	-5.098989
GT_HsapiAB044109_00008	-5.977725
GT_HsapiAB044109_00009	-6.7370443
GT_HsapiAB050778_000011	-0.74180603
GT_HsapiAB050778_000012	-0.71218586
GT_HsapiAB050778_000013	-0.7710285
GT_HsapiAB050778_000014	-0.9696226
GT_HsapiAB061771_000015	-2.2090826
GT_HsapiAB061771_000016	-2.2435164
GT_HsapiAB061771_000017	-2.4015555
GT_HsapiAB061771_000018	-2.5344276
GT_HsapiAB063656_00007432	-4.365426
GT_HsapiAB063670_00007433	-4.244826
GT_HsapiAB084377_000019	-6.610012
GT_HsapiAB084377_000020	-4.748364
GT_HsapiAB084377_000021	-6.1044044
GT_HsapiAB084377_000022	-7.7147264
GT_HsapiAB164374_000023	-5.982855
GT_HsapiAB164374_000024	-5.638495
GT_HsapiAB164374_000025	-5.532614
GT_HsapiAB164374_000026	-6.1710367
GT_HsapiAF000991_000027	-8.20992
GT_HsapiAF000991_000028	-5.145485
GT_HsapiAF000991_000029	-5.951874
GT_HsapiAF000991_000030	-5.9556293
GT_HsapiAF001545_000031	2.2503023
GT_HsapiAF001545_000032	2.0555105
GT_HsapiAF009259_000033	-6.9134097
GT_HsapiAF009259_000034	-6.75856
GT_HsapiAF009259_000035	-7.7159305
GT_HsapiAF009259_000036	-7.4030895
GT_HsapiAF009260_000037	-6.4128056
GT_HsapiAF009260_000038	-4.78054
GT_HsapiAF009260_000039	-4.215454
GT_HsapiAF009260_000040	-4.4289412
GT_HsapiAF009278_000041	3.4990473
GT_HsapiAF009278_000042	2.549632
GT_HsapiAF009278_000043	-1.4797945
GT_HsapiAF009278_000044	-5.42127
GT_HsapiAF009283_000045	-1.8359613
GT_HsapiAF009287_000046	-4.7400203
GT_HsapiAF009287_000047	-5.822053
GT_HsapiAF009287_000048	-4.406255
GT_HsapiAF009287_000049	-4.191179
GT_HsapiAF009297_000050	-3.0793552
GT_HsapiAF009297_000051	-3.319973
GT_HsapiAF009297_000052	-3.4471622
GT_HsapiAF009297_000053	-3.2146926
GT_HsapiAF009302_000054	-7.320265
GT_HsapiAF009302_000055	-6.280806
GT_HsapiAF009302_000056	-4.958833
GT_HsapiAF009302_000057	-4.043735
GT_HsapiAF009315_000058	-7.804122
GT_HsapiAF009315_000059	-8.344472
GT_HsapiAF009315_000060	-8.382766
GT_HsapiAF009315_000061	-8.370771
GT_HsapiAF009321_000062	-8.266458
GT_HsapiAF009321_000063	-8.136645
GT_HsapiAF009321_000064	-8.26117
GT_HsapiAF009321_000065	-8.278671
GT_HsapiAF009322_000066	-8.204975
GT_HsapiAF026526_000067	-1.7882633
GT_HsapiAF026526_000068	-1.886744
GT_HsapiAF026526_000069	-1.9107265
GT_HsapiAF026526_000070	-1.9805818
GT_HsapiAF026942_000071	-3.4619231
GT_HsapiAF026942_000072	-3.1103363
GT_HsapiAF026942_000073	-2.9385967
GT_HsapiAF026942_000074	-2.7101045
GT_HsapiAF044579_000075	-8.388414
GT_HsapiAF044579_000076	-8.369351
GT_HsapiAF044579_000077	-6.7560673
GT_HsapiAF044579_000078	-6.048725
GT_HsapiAF056439_000079	-7.7739544
GT_HsapiAF056439_000080	-7.3300457
GT_HsapiAF056439_000081	-6.283559
GT_HsapiAF056439_000082	-5.3606453
GT_HsapiAF056442_000083	-5.44378
GT_HsapiAF056442_000084	-5.3219557
GT_HsapiAF056444_000085	-8.380706
GT_HsapiAF056444_000086	-8.198906
GT_HsapiAF056444_000087	-8.044395
GT_HsapiAF056444_000088	-8.120855
GT_HsapiAF056452_000089	-8.165563
GT_HsapiAF056452_000090	-5.3619075
GT_HsapiAF056452_000091	-5.9304347
GT_HsapiAF056452_000092	-6.031991
GT_HsapiAF056455_000093	-1.892499
GT_HsapiAF056455_000094	-4.417714
GT_HsapiAF056455_000095	-5.1371202
GT_HsapiAF056455_000096	-5.735964
GT_HsapiAF071111_0000100	-4.257538
GT_HsapiAF071111_000097	-3.9974627
GT_HsapiAF071111_000098	-4.030818
GT_HsapiAF071111_000099	-4.170576
GT_HsapiAF075011_0000101	-6.6395416
GT_HsapiAF075011_0000102	-6.6047916
GT_HsapiAF075011_0000103	-8.296714
GT_HsapiAF075011_0000104	-8.360449
GT_HsapiAF075034_0000105	-4.4974256
GT_HsapiAF075034_0000106	-5.1826134
GT_HsapiAF075034_0000107	-6.9202185
GT_HsapiAF075034_0000108	-7.0618725
GT_HsapiAF075037_0000109	-3.4247937
GT_HsapiAF075037_0000110	-1.8279748
GT_HsapiAF075057_0000111	-3.6553397
GT_HsapiAF075057_0000112	-3.6084023
GT_HsapiAF075057_0000113	-3.772859
GT_HsapiAF075057_0000114	-4.2207727
GT_HsapiAF075063_0000115	2.9795876
GT_HsapiAF075063_0000116	2.3906536
GT_HsapiAF075063_0000117	0.08526707
GT_HsapiAF075063_0000118	-0.85337734
GT_HsapiAF075065_0000119	-8.1612625
GT_HsapiAF075065_0000120	-2.4310923
GT_HsapiAF075065_0000121	-3.4284549
GT_HsapiAF075065_0000122	-4.8819923
GT_HsapiAF075079_0000123	-2.8221636
GT_HsapiAF075100_0000124	-1.3110247
GT_HsapiAF075100_0000125	-0.83207417
GT_HsapiAF075100_0000126	0.2049141
GT_HsapiAF075100_0000127	2.0557938
GT_HsapiAF075110_0000128	3.4018612
GT_HsapiAF075110_0000129	3.7483692
GT_HsapiAF075110_0000130	3.5470753
GT_HsapiAF075110_0000131	3.6119976
GT_HsapiAF075113_0000132	-4.365046
GT_HsapiAF075113_0000133	-4.395524
GT_HsapiAF075113_0000134	-4.510402
GT_HsapiAF075113_0000135	-4.3200507
GT_HsapiAF085910_0000136	-3.0641117
GT_HsapiAF085910_0000137	-2.728685
GT_HsapiAF085910_0000138	-2.8284445
GT_HsapiAF085910_0000139	-2.7131014
GT_HsapiAF085925_0000140	-6.184492
GT_HsapiAF085925_0000141	-6.1048164
GT_HsapiAF085925_0000142	-5.856646
GT_HsapiAF085993_0000143	-7.0028768
GT_HsapiAF085993_0000144	-8.0438
GT_HsapiAF086001_0000145	-0.81448746
GT_HsapiAF086001_0000146	-0.67149544
GT_HsapiAF086001_0000147	-2.3583617
GT_HsapiAF086004_0000148	-8.201145
GT_HsapiAF086004_0000149	-8.261779
GT_HsapiAF086004_0000150	-8.284933
GT_HsapiAF086005_0000151	-6.127573
GT_HsapiAF086005_0000152	-5.545743
GT_HsapiAF086005_0000153	-5.0594864
GT_HsapiAF086005_0000154	-4.2182264
GT_HsapiAF086011_0000155	-2.9818735
GT_HsapiAF086011_0000156	-2.9229283
GT_HsapiAF086011_0000157	-2.652584
GT_HsapiAF086011_0000158	-2.2647076
GT_HsapiAF086017_0000159	-0.30752373
GT_HsapiAF086020_0000160	1.3704491
GT_HsapiAF086020_0000161	1.4318581
GT_HsapiAF086020_0000162	1.4048996
GT_HsapiAF086020_0000163	1.3052015
GT_HsapiAF086024_0000164	1.2322025
GT_HsapiAF086024_0000165	1.437458
GT_HsapiAF086024_0000166	1.1004715
GT_HsapiAF086024_0000167	1.6931133
GT_HsapiAF086029_0000168	-4.747589
GT_HsapiAF086029_0000169	-5.2610745
GT_HsapiAF086029_0000170	-5.183651
GT_HsapiAF086029_0000171	-3.6008463
GT_HsapiAF086039_0000172	-5.2910657
GT_HsapiAF086039_0000173	-4.553769
GT_HsapiAF086039_0000174	-2.7092786
GT_HsapiAF086039_0000175	-2.2659135
GT_HsapiAF086046_00007434	1.1953144
GT_HsapiAF086048_0000176	-8.230629
GT_HsapiAF086048_0000177	-7.855899
GT_HsapiAF086048_0000178	-8.338298
GT_HsapiAF086048_0000179	-7.148968
GT_HsapiAF086055_0000180	-1.6329918
GT_HsapiAF086055_0000181	-1.575901
GT_HsapiAF086055_0000182	-1.8090487
GT_HsapiAF086055_0000183	-1.6642303
GT_HsapiAF086057_0000184	4.4499273
GT_HsapiAF086057_0000185	4.313822
GT_HsapiAF086057_0000186	4.230571
GT_HsapiAF086057_0000187	3.3264227
GT_HsapiAF086058_0000188	-2.1218715
GT_HsapiAF086058_0000189	-2.2232547
GT_HsapiAF086062_0000190	-2.0114155
GT_HsapiAF086062_0000191	-1.6518049
GT_HsapiAF086062_0000192	-1.5475578
GT_HsapiAF086062_0000193	-1.8227644
GT_HsapiAF086068_0000194	-8.369377
GT_HsapiAF086068_0000195	-6.4494147
GT_HsapiAF086068_0000196	-7.787112
GT_HsapiAF086068_0000197	-8.395923
GT_HsapiAF086096_0000198	-2.6412096
GT_HsapiAF086096_0000199	-2.5513544
GT_HsapiAF086098_0000200	-1.4319649
GT_HsapiAF086098_0000201	-1.4081163
GT_HsapiAF086098_0000202	-1.2237339
GT_HsapiAF086098_0000203	-1.2804813
GT_HsapiAF086143_0000204	-2.0195694
GT_HsapiAF086155_0000205	-6.760435
GT_HsapiAF086155_0000206	-8.355203
GT_HsapiAF086155_0000207	-7.2584834
GT_HsapiAF086155_0000208	-6.4019694
GT_HsapiAF086163_0000209	1.699213
GT_HsapiAF086163_0000210	1.6318674
GT_HsapiAF086163_0000211	1.698432
GT_HsapiAF086163_0000212	2.0689373
GT_HsapiAF086212_00007435	-0.8332796
GT_HsapiAF086285_0000213	-4.0484934
GT_HsapiAF086285_0000214	-3.7041187
GT_HsapiAF086285_0000215	-3.552185
GT_HsapiAF086285_0000216	-3.7235346
GT_HsapiAF086301_00007436	-4.2875237
GT_HsapiAF086314_0000217	-4.6654835
GT_HsapiAF086314_0000218	-4.16521
GT_HsapiAF086314_0000219	-3.6196866
GT_HsapiAF086314_0000220	-3.5393472
GT_HsapiAF086366_0000221	-3.38312
GT_HsapiAF086366_0000222	-3.9972005
GT_HsapiAF086366_0000223	-3.296359
GT_HsapiAF086366_0000224	-2.3632178
GT_HsapiAF086372_0000225	2.9258738
GT_HsapiAF086372_0000226	1.2828245
GT_HsapiAF086372_0000227	-3.1285853
GT_HsapiAF086372_0000228	-5.840027
GT_HsapiAF086375_0000229	-8.1826935
GT_HsapiAF086375_0000230	-5.9649105
GT_HsapiAF086375_0000231	-5.807256
GT_HsapiAF086375_0000232	-5.044439
GT_HsapiAF086396_0000233	-5.886495
GT_HsapiAF086396_0000234	-5.9493914
GT_HsapiAF086396_0000235	-5.8008437
GT_HsapiAF086396_0000236	-5.666313
GT_HsapiAF086398_0000237	0.9596777
GT_HsapiAF086398_0000238	1.121275
GT_HsapiAF086398_0000239	1.3658361
GT_HsapiAF086398_0000240	1.3107414
GT_HsapiAF086407_0000241	-8.361323
GT_HsapiAF086407_0000242	-8.325624
GT_HsapiAF086407_0000243	-8.212328
GT_HsapiAF086407_0000244	-8.308958
GT_HsapiAF086419_0000245	-1.6957569
GT_HsapiAF086419_0000246	-1.8934264
GT_HsapiAF086419_0000247	-1.7087793
GT_HsapiAF086419_0000248	-1.8356876
GT_HsapiAF086420_0000249	2.5653238
GT_HsapiAF086420_0000250	2.6910315
GT_HsapiAF086420_0000251	2.9292192
GT_HsapiAF086420_0000252	2.5871696
GT_HsapiAF086431_0000253	-6.222393
GT_HsapiAF086431_0000254	-4.8653636
GT_HsapiAF086431_0000255	-5.3554163
GT_HsapiAF086431_0000256	-5.303903
GT_HsapiAF086436_0000257	-4.3144674
GT_HsapiAF086436_0000258	-3.636147
GT_HsapiAF086436_0000259	-3.6791773
GT_HsapiAF086436_0000260	-3.5531359
GT_HsapiAF086455_0000261	-3.6856437
GT_HsapiAF086455_0000262	-3.7867413
GT_HsapiAF086455_0000263	-3.8325596
GT_HsapiAF086455_0000264	-3.4592423
GT_HsapiAF086463_0000265	-3.7809587
GT_HsapiAF086463_0000266	-3.5051088
GT_HsapiAF086463_0000267	-3.7533956
GT_HsapiAF086463_0000268	-3.5023289
GT_HsapiAF086469_0000269	-3.5959492
GT_HsapiAF086469_0000270	-3.4872875
GT_HsapiAF086469_0000271	-3.0605378
GT_HsapiAF086469_0000272	-3.261909
GT_HsapiAF086477_0000273	-4.292943
GT_HsapiAF086477_0000274	-4.8383327
GT_HsapiAF086477_0000275	-4.8215203
GT_HsapiAF086488_0000276	-2.9685593
GT_HsapiAF086488_0000277	-2.7240133
GT_HsapiAF086488_0000278	-2.2948189
GT_HsapiAF086488_0000279	-1.9790416
GT_HsapiAF086491_0000280	-5.829179
GT_HsapiAF086491_0000281	-6.050539
GT_HsapiAF086491_0000282	-7.743783
GT_HsapiAF086491_0000283	-6.610485
GT_HsapiAF086493_0000284	-5.356174
GT_HsapiAF086493_0000285	-5.3719163
GT_HsapiAF086493_0000286	-6.0157614
GT_HsapiAF086493_0000287	-7.0455084
GT_HsapiAF086517_0000288	-3.0653462
GT_HsapiAF086517_0000289	-2.626862
GT_HsapiAF086517_0000290	-2.7826076
GT_HsapiAF086517_0000291	-2.879242
GT_HsapiAF086538_0000292	-6.551069
GT_HsapiAF086538_0000293	-8.135936
GT_HsapiAF086538_0000294	-8.401592
GT_HsapiAF086538_0000295	-8.226837
GT_HsapiAF086556_00007437	-5.94174
GT_HsapiAF086560_0000296	-1.5798063
GT_HsapiAF086560_0000297	-1.5939541
GT_HsapiAF086560_0000298	-1.6116056
GT_HsapiAF086560_0000299	-1.4478188
GT_HsapiAF087965_0000300	-5.7944183
GT_HsapiAF087965_0000301	-4.5635023
GT_HsapiAF087965_0000302	-6.1163225
GT_HsapiAF087965_0000303	-5.736534
GT_HsapiAF087970_0000304	-5.6950483
GT_HsapiAF087970_0000305	-6.410784
GT_HsapiAF087970_0000306	-5.9026165
GT_HsapiAF087970_0000307	-5.7739873
GT_HsapiAF088002_0000308	-7.32666
GT_HsapiAF088002_0000309	-8.315181
GT_HsapiAF088002_0000310	-8.357057
GT_HsapiAF088002_0000311	-8.308262
GT_HsapiAF088010_0000312	-7.7898746
GT_HsapiAF088010_0000313	-8.379211
GT_HsapiAF088010_0000314	-8.341211
GT_HsapiAF088010_0000315	-8.365369
GT_HsapiAF088050_0000316	-2.0755835
GT_HsapiAF088050_0000317	0.39473724
GT_HsapiAF088057_0000318	-4.747901
GT_HsapiAF088057_0000319	-5.2111745
GT_HsapiAF088057_0000320	-5.367848
GT_HsapiAF088057_0000321	-6.549136
GT_HsapiAF088293_0000322	-6.2219877
GT_HsapiAF088293_0000323	-5.1622777
GT_HsapiAF088293_0000324	-6.1679444
GT_HsapiAF088293_0000325	-6.022395
GT_HsapiAF107460_0000326	-8.341051
GT_HsapiAF107460_0000327	-8.3263035
GT_HsapiAF107460_0000328	-6.7562375
GT_HsapiAF107460_0000329	-8.330624
GT_HsapiAF116644_0000330	-0.059906006
GT_HsapiAF129930_00007438	1.3267298
GT_HsapiAF136629_0000331	-6.8004246
GT_HsapiAF136629_0000332	-5.4438615
GT_HsapiAF136629_0000333	-5.209351
GT_HsapiAF136629_0000334	-4.952385
GT_HsapiAF146693_0000335	-7.3983617
GT_HsapiAF146693_0000336	-8.305214
GT_HsapiAF146693_0000337	-8.296701
GT_HsapiAF146693_0000338	-8.281676
GT_HsapiAF147310_0000339	-3.8111143
GT_HsapiAF147310_0000340	-3.8341823
GT_HsapiAF147310_0000341	-3.8308487
GT_HsapiAF147310_0000342	-4.2628655
GT_HsapiAF147314_0000343	-5.294378
GT_HsapiAF147314_0000344	-4.306105
GT_HsapiAF147314_0000345	-2.6001396
GT_HsapiAF147314_0000346	-2.2906504
GT_HsapiAF147321_0000347	-7.018049
GT_HsapiAF147321_0000348	-4.143752
GT_HsapiAF147321_0000349	-3.712586
GT_HsapiAF147347_0000350	-4.2106996
GT_HsapiAF147353_0000351	-3.5898323
GT_HsapiAF147353_0000352	-1.7400436
GT_HsapiAF147353_0000353	-2.6741233
GT_HsapiAF147353_0000354	-2.9323254
GT_HsapiAF147366_0000355	-3.973205
GT_HsapiAF147374_0000356	-8.230701
GT_HsapiAF147374_0000357	-8.373304
GT_HsapiAF147374_0000358	-7.073059
GT_HsapiAF147374_0000359	-6.219748
GT_HsapiAF147416_0000360	3.7847137
GT_HsapiAF147416_0000361	3.6735535
GT_HsapiAF147416_0000362	3.663742
GT_HsapiAF147416_0000363	3.4529533
GT_HsapiAF205192_0000364	-1.0522528
GT_HsapiAF205192_0000365	-1.1209288
GT_HsapiAF205192_0000366	-0.8827133
GT_HsapiAF205192_0000367	-0.8774967
GT_HsapiAF241255_0000368	-6.9238005
GT_HsapiAF241255_0000369	-7.12889
GT_HsapiAF241255_0000370	-7.0724626
GT_HsapiAF241255_0000371	-6.5287695
GT_HsapiAF264787_0000372	-3.7936096
GT_HsapiAF264787_0000373	-4.266706
GT_HsapiAF264787_0000374	-4.023244
GT_HsapiAF264787_0000375	-4.1742244
GT_HsapiAF274932_0000376	3.0824013
GT_HsapiAF274932_0000377	2.6118622
GT_HsapiAF274932_0000378	2.4701796
GT_HsapiAF274932_0000379	2.6316357
GT_HsapiAF306673_0000380	-8.362734
GT_HsapiAF306673_0000381	-6.6860366
GT_HsapiAF306673_0000382	-6.6557646
GT_HsapiAF306675_00007439	-2.5507889
GT_HsapiAF306678_00007440	-2.701045
GT_HsapiAF329691_00007441	-3.5272517
GT_HsapiAF329692_00007442	-5.3831553
GT_HsapiAF329693_00007443	-1.964879
GT_HsapiAF329694_00007444	-1.7436905
GT_HsapiAF332231_0000383	-8.360668
GT_HsapiAF332231_0000384	-8.369968
GT_HsapiAF332231_0000385	-7.581789
GT_HsapiAF332231_0000386	-8.108278
GT_HsapiAF400039_0000387	-5.688348
GT_HsapiAF400039_0000388	-5.478824
GT_HsapiAF400039_0000389	-6.375602
GT_HsapiAF400039_0000390	-6.9514723
GT_HsapiAF400040_00007445	-4.009329
GT_HsapiAF400041_00007446	-8.127099
GT_HsapiAF400042_00007447	-4.3246965
GT_HsapiAF400043_0000391	-8.166457
GT_HsapiAF400043_0000392	-8.187271
GT_HsapiAF400043_0000393	-8.356007
GT_HsapiAF400043_0000394	-2.4701648
GT_HsapiAF400044_0000395	-4.5692606
GT_HsapiAF400044_0000396	-4.6770287
GT_HsapiAF400044_0000397	-5.5168014
GT_HsapiAF400044_0000398	-5.6885962
GT_HsapiAF400045_0000399	-8.373007
GT_HsapiAF400045_0000400	-8.363486
GT_HsapiAF400045_0000401	-8.364589
GT_HsapiAF400045_0000402	-6.8555546
GT_HsapiAF403226_0000403	-8.365552
GT_HsapiAF403226_0000404	-8.364161
GT_HsapiAF403226_0000405	-8.172526
GT_HsapiAF403226_0000406	-8.122096
GT_HsapiAF455147_0000407	-3.2337875
GT_HsapiAF455147_0000408	-3.4990277
GT_HsapiAF455147_0000409	-4.0353622
GT_HsapiAF455147_0000410	-4.9293003
GT_HsapiAF455149_0000411	-0.7009163
GT_HsapiAF455149_0000412	-1.6053648
GT_HsapiAF455149_0000413	-5.0643053
GT_HsapiAF455149_0000414	-6.389163
GT_HsapiAF455150_0000415	-8.37172
GT_HsapiAF455150_0000416	-8.3627825
GT_HsapiAF455150_0000417	-8.393675
GT_HsapiAF455150_0000418	-7.3667727
GT_HsapiAF469199_00007448	-4.582192
GT_HsapiAF469200_00007449	-6.176387
GT_HsapiAF469201_00007450	-8.360151
GT_HsapiAF469202_0000419	-1.4546185
GT_HsapiAF469202_0000420	-4.3075075
GT_HsapiAF469202_0000421	-4.126668
GT_HsapiAF469202_0000422	-4.344957
GT_HsapiAF469203_00007451	-8.372164
GT_HsapiAF469204_00007452	-4.990264
GT_HsapiAF469205_0000423	-8.300335
GT_HsapiAF469205_0000424	-8.048675
GT_HsapiAF469205_0000425	-8.091299
GT_HsapiAF469205_0000426	-7.701247
GT_HsapiAF469206_00007453	-7.942672
GT_HsapiAF469207_00007454	-8.3515
GT_HsapiAF510427_0000427	-3.8794093
GT_HsapiAF510427_0000428	-4.4079237
GT_HsapiAF519622_0000429	-5.2561803
GT_HsapiAF519622_0000430	-5.3971467
GT_HsapiAF519622_0000431	-5.381419
GT_HsapiAF519622_0000432	-5.661948
GT_HsapiAF525782_0000433	-7.325571
GT_HsapiAF525782_0000434	-8.404925
GT_HsapiAF525782_0000435	-8.40504
GT_HsapiAF525782_0000436	-8.333851
GT_HsapiAJ006344_0000437	-1.8685689
GT_HsapiAJ006344_0000438	-1.7983627
GT_HsapiAJ006344_0000439	-4.0253406
GT_HsapiAJ006344_0000440	-3.5173483
GT_HsapiAJ006834_00007455	-2.2606692
GT_HsapiAJ006835_00007456	-5.381809
GT_HsapiAJ010230_0000441	-4.015735
GT_HsapiAJ010230_0000442	-3.6386752
GT_HsapiAJ010230_0000443	-3.4292984
GT_HsapiAJ010230_0000444	-3.0019975
GT_HsapiAJ010233_0000445	-7.829526
GT_HsapiAJ010233_0000446	-8.363252
GT_HsapiAJ010233_0000447	-8.276975
